anchor_id,env_name,pos_x,pos_y,pos_z,q_w,q_x,q_y,q_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,has_collided
102,CityEnviron,-22.590665817260742,-17.687936782836914,-40.0728759765625,0.1018286943435669,0.06302162259817123,-0.016688333824276924,0.9926635026931763,0.8180785179138184,-0.7106044888496399,-0.5059590339660645,-0.28909045457839966,0.028709063306450844,0.0015708572464063764,False
103,CityEnviron,-22.321435928344727,-17.703720092773438,-40.5572624206543,0.07508273422718048,0.07918506115674973,0.10442639887332916,0.9885279536247253,-1.1073435544967651,-0.6448761224746704,-0.42100226879119873,-1.915298342704773,1.8523852825164795,0.025161609053611755,False
104,CityEnviron,-22.38616371154785,-18.693065643310547,-40.31782531738281,0.047666244208812714,0.003180681960657239,-0.04274475947022438,0.9979432821273804,0.8051541447639465,-0.4472707211971283,0.12822657823562622,0.2540346384048462,-0.5746575593948364,0.0009255636832676828,False
105,CityEnviron,-21.579647064208984,-19.242015838623047,-39.937068939208984,0.04306760057806969,0.007302225101739168,-0.05586060881614685,0.9974825978279114,0.7025628685951233,0.09247846156358719,0.09108072519302368,0.6730124950408936,-0.3508830666542053,0.004081577528268099,False
106,CityEnviron,-21.76426124572754,-20.134958267211914,-40.026123046875,0.006287922617048025,-0.046463437378406525,-0.021038848906755447,0.9986786246299744,-0.0047894129529595375,-1.4131543636322021,0.08833911269903183,-1.1774418354034424,-0.6751142740249634,-0.004418955184519291,False
107,CityEnviron,-21.39078712463379,-21.70821762084961,-39.75843048095703,0.0021344053093343973,-0.007486292626708746,-0.04537259414792061,0.9989398121833801,0.7903038263320923,-1.0379191637039185,0.015635104849934578,-0.3776520788669586,-0.8701913952827454,-0.0025415874551981688,False
108,CityEnviron,-21.213336944580078,-21.83201026916504,-40.123172760009766,0.0066007766872644424,-0.031766608357429504,0.01691589504480362,0.9993304014205933,0.14313016831874847,0.29035794734954834,-0.6946905851364136,0.050037775188684464,-0.4870610535144806,-0.002998779295012355,False
109,CityEnviron,-21.581552505493164,-21.056175231933594,-39.924591064453125,0.0032117851078510284,0.011862468905746937,0.02048000693321228,0.999714732170105,-0.941150426864624,0.817186713218689,0.2148556113243103,0.3276263177394867,0.7976678609848022,-0.003430277341976762,False
110,CityEnviron,-23.161853790283203,-20.755815505981445,-39.92973327636719,0.021428396925330162,-0.013669272884726524,-0.05731772631406784,0.9980323910713196,-1.741857886314392,0.6573958396911621,-0.0027490155771374702,0.8788536190986633,1.1150562763214111,-0.012200245633721352,False
111,CityEnviron,-24.146808624267578,-20.170326232910156,-39.939876556396484,0.043089449405670166,-0.011526325717568398,0.06971355527639389,0.9965693950653076,-0.2845917046070099,-0.5839856266975403,0.13893935084342957,-1.5516486167907715,0.0027782258111983538,0.001948963152244687,False
112,CityEnviron,-24.683696746826172,-20.40605354309082,-39.57606887817383,0.040545713156461716,-0.016723662614822388,0.08448707312345505,0.9954588413238525,-0.5271201729774475,-0.7630382776260376,0.1463535875082016,-2.394347667694092,0.15382473170757294,-0.0022341483272612095,False
113,CityEnviron,-26.041261672973633,-21.16899871826172,-40.17451095581055,0.050502970814704895,-0.03378833830356598,-0.03936184570193291,0.9973757863044739,-1.4366540908813477,-0.10194170475006104,-0.14791162312030792,0.3361617624759674,0.6777715682983398,-0.0018618787871673703,False
114,CityEnviron,-27.385032653808594,-21.13189697265625,-39.33454895019531,0.052802231162786484,-0.035432010889053345,-0.0375223234295845,0.9972705841064453,-0.7049005627632141,0.5298394560813904,0.5906982421875,0.9524707198143005,0.18305754661560059,-0.00023030016745906323,False
115,CityEnviron,-27.482105255126953,-20.715362548828125,-39.554500579833984,0.052992239594459534,-0.04073508828878403,0.001857755589298904,0.9977620244026184,0.7657250761985779,0.14540348947048187,-0.9154362678527832,0.1854892075061798,-1.2807778120040894,0.0015421300195157528,False
116,CityEnviron,-26.610456466674805,-21.027620315551758,-39.678749084472656,0.049341414123773575,0.00875893421471119,-0.01336609199643135,0.9986541271209717,0.7024717330932617,-0.4785700738430023,0.07560988515615463,-0.23292334377765656,-0.5750548839569092,-0.0009893777314573526,False
117,CityEnviron,-26.231910705566406,-21.19406509399414,-39.11122512817383,0.05387142300605774,-0.05123604089021683,0.010337763465940952,0.9971789717674255,0.6983550190925598,-0.09636995941400528,0.3367960453033447,-0.1273174285888672,-1.5252606868743896,-0.002715338720008731,False
118,CityEnviron,-25.29433250427246,-22.000097274780273,-39.09220886230469,0.04439640790224075,-0.01596979610621929,-0.0632532611489296,0.9968816041946411,1.1390832662582397,-0.4594740867614746,0.0851113349199295,0.41151201725006104,-1.1471459865570068,0.006949328817427158,False
119,CityEnviron,-23.96155548095703,-21.24812889099121,-39.73488998413086,0.03697850555181503,0.04496647045016289,0.047032736241817474,0.9971953630447388,0.7773500680923462,0.8638038039207458,-0.4204607307910919,0.16945019364356995,-0.05217524617910385,0.0018206480890512466,False
120,CityEnviron,-24.463266372680664,-20.902528762817383,-39.34583282470703,0.03826965391635895,-0.022802332416176796,0.006599907297641039,0.9989854693412781,-0.937554657459259,-0.043578051030635834,0.7741289734840393,-0.19614051282405853,0.5425512194633484,0.002041827654466033,False
121,CityEnviron,-25.543678283691406,-21.03854751586914,-39.948577880859375,0.03863738849759102,-0.08738286048173904,-0.04346146807074547,0.9944760203361511,0.12630419433116913,0.5064254999160767,-0.1488167643547058,1.270107626914978,-1.240689754486084,0.02067854441702366,False
122,CityEnviron,-24.579736709594727,-20.037477493286133,-40.28361892700195,0.03922281041741371,0.013812059536576271,0.07155259698629379,0.9965696334838867,1.0791701078414917,0.477325439453125,-0.05694452300667763,-0.7644477486610413,-1.0110050439834595,0.0009942444739863276,False
123,CityEnviron,-22.78887367248535,-20.62862777709961,-40.0392951965332,0.028212422505021095,0.014656675048172474,-0.010348168201744556,0.9994409680366516,2.0601720809936523,-1.0838720798492432,0.290880024433136,-0.5963411927223206,-1.3853665590286255,-0.010131903924047947,False
124,CityEnviron,-21.945968627929688,-21.223783493041992,-40.188514709472656,0.025809891521930695,0.04396721348166466,-0.008878049440681934,0.9986600875854492,-0.4956333637237549,-0.13026049733161926,0.11209391057491302,-0.009277141653001308,0.9998536109924316,-0.00029681125306524336,False
125,CityEnviron,-21.555349349975586,-20.862455368041992,-40.00580978393555,0.04642460495233536,-0.01941964402794838,0.0444842092692852,0.9977418780326843,1.3136051893234253,0.006048951763659716,0.31509101390838623,-0.42352840304374695,-1.2152738571166992,-0.006321849767118692,False
126,CityEnviron,-21.03305435180664,-20.607500076293945,-39.62248992919922,0.07284358888864517,-0.016035739332437515,-0.061206646263599396,0.9953343272209167,0.13545161485671997,1.2668125629425049,0.3595353066921234,1.2286510467529297,-0.10494229197502136,0.0055880919098854065,False
127,CityEnviron,-20.32733917236328,-19.03199577331543,-39.442543029785156,0.070464588701725,0.004767668899148703,0.022727949544787407,0.9972439408302307,1.005863070487976,1.3227039575576782,0.1740317940711975,1.016063928604126,-0.6421962380409241,0.00666336202993989,False
128,CityEnviron,-19.01785659790039,-17.970874786376953,-39.579246520996094,0.06680183857679367,0.11437058448791504,0.018807122483849525,0.9910111427307129,0.24548335373401642,0.6530446410179138,-0.5869160294532776,0.30043452978134155,1.7187142372131348,-0.000720475276466459,False
129,CityEnviron,-18.976789474487305,-18.61953353881836,-40.862396240234375,0.08269918709993362,0.05735037103295326,0.002563142217695713,0.9949197173118591,-0.7956454753875732,-1.6454544067382812,-1.025026798248291,-1.8293460607528687,1.1502413749694824,0.018101096153259277,False
130,CityEnviron,-18.790611267089844,-19.65373992919922,-41.19962692260742,0.09378250688314438,0.014121378771960735,0.012671628035604954,0.9954119324684143,0.6819380521774292,-0.6857482194900513,0.1231951043009758,-0.5500656962394714,-0.5251650214195251,0.0016853458946570754,False
131,CityEnviron,-17.96233367919922,-19.431371688842773,-41.042911529541016,0.08276993781328201,0.051288679242134094,0.03585993871092796,0.9946017861366272,0.18196670711040497,0.5043192505836487,-0.00037135370075702667,-0.07043737173080444,0.44038301706314087,0.003696959000080824,False
132,CityEnviron,-18.29419708251953,-18.944372177124023,-41.133583068847656,0.07278161495923996,0.04558178409934044,0.0853896215558052,0.9926397800445557,-1.123764991760254,-0.42741820216178894,-0.2150869220495224,-1.7743314504623413,1.6518958806991577,0.013959094882011414,False
133,CityEnviron,-20.043394088745117,-19.513216018676758,-40.58806610107422,0.07028143107891083,-0.04821203649044037,-0.007863481529057026,0.9963304400444031,-1.3524868488311768,-0.4914981722831726,0.2458307445049286,-0.34401190280914307,0.36808714270591736,0.0015401894925162196,False
134,CityEnviron,-20.281753540039062,-20.428813934326172,-41.34391784667969,0.07155805826187134,0.07329122722148895,-0.09283103793859482,0.9903990030288696,-0.385455846786499,0.07676322758197784,-0.494223028421402,0.7711953520774841,1.167942762374878,-0.020897669717669487,False
135,CityEnviron,-21.485076904296875,-20.3616943359375,-40.850921630859375,0.07432210445404053,-0.037056636065244675,-0.02394641563296318,0.9962578415870667,-1.1799776554107666,0.3929350674152374,0.08637575060129166,0.661853015422821,0.6411535143852234,-0.002866731956601143,False
136,CityEnviron,-22.347225189208984,-19.000131607055664,-40.800662994384766,0.08015956729650497,-0.044353749603033066,0.021721648052334785,0.9955578446388245,-0.12680533528327942,1.5627669095993042,0.19222743809223175,0.7559779286384583,-0.3205062747001648,0.0012799507239833474,False
137,CityEnviron,-22.396203994750977,-17.19756317138672,-40.166595458984375,0.09042545408010483,-0.06332598626613617,0.06100015342235565,0.9920141100883484,0.5318562984466553,1.0810062885284424,0.31375452876091003,0.24309717118740082,-1.5826351642608643,-0.002658599754795432,False
138,CityEnviron,-22.031476974487305,-17.340700149536133,-39.899845123291016,0.11262039095163345,0.02590692788362503,-0.053510088473558426,0.9918579459190369,-0.12031272053718567,-0.09096798300743103,0.2718961238861084,0.46541061997413635,0.5172223448753357,-0.0041309501975774765,False
139,CityEnviron,-21.627521514892578,-16.97271728515625,-40.18821334838867,0.1361827254295349,-0.027204452082514763,0.07535961270332336,0.9874386787414551,0.9964513182640076,-0.48646700382232666,0.22732633352279663,-0.9707181453704834,-1.1935526132583618,-0.016919484362006187,False
140,CityEnviron,-20.98343276977539,-17.974031448364258,-40.14321517944336,0.15496328473091125,0.016447624191641808,-0.097660131752491,0.9829437136650085,0.30109575390815735,0.2902858853340149,-0.06736324727535248,1.8320780992507935,0.23295806348323822,-0.005055141169577837,False
141,CityEnviron,-21.446182250976562,-17.804859161376953,-40.174564361572266,0.1581757664680481,0.013389426283538342,-0.04390301555395126,0.9863436222076416,-0.9596959352493286,0.41291630268096924,-0.0012432234361767769,0.847058892250061,1.5206491947174072,-0.003416462568566203,False
142,CityEnviron,-23.298261642456055,-18.066186904907227,-39.82105255126953,0.14951087534427643,-0.029955731704831123,0.027321649715304375,0.9879285097122192,-1.9870153665542603,-1.1390557289123535,0.42454758286476135,-1.6146689653396606,0.9563911557197571,0.009382486343383789,False
143,CityEnviron,-24.89331817626953,-19.803028106689453,-40.21815872192383,0.13577048480510712,-0.06956174224615097,-0.09026026725769043,0.9841649532318115,-0.37880900502204895,-0.9859461784362793,0.06714975833892822,0.39198213815689087,-0.6606152057647705,0.0050097303465008736,False
144,CityEnviron,-23.923978805541992,-20.759037017822266,-40.290428161621094,0.12578898668289185,0.016750220209360123,-0.09888958185911179,0.9869738817214966,1.5734350681304932,0.15319538116455078,0.2953590452671051,1.6122753620147705,-0.9224395751953125,0.0042894743382930756,False
145,CityEnviron,-22.86113739013672,-20.189159393310547,-39.732295989990234,0.11620144546031952,0.06841667741537094,0.011461246758699417,0.9908002018928528,-0.209140807390213,0.5943784117698669,0.4254591763019562,0.17357967793941498,1.3997553586959839,-0.0007741674780845642,False
146,CityEnviron,-22.430416107177734,-20.693334579467773,-39.953277587890625,0.09891485422849655,-0.013103344477713108,-0.032285548746585846,0.9944856762886047,1.0742971897125244,-0.735066294670105,0.25509586930274963,0.009166696108877659,-1.0516740083694458,-0.001372487167827785,False
147,CityEnviron,-21.244504928588867,-19.916168212890625,-40.28981399536133,0.07512766867876053,0.07570414990186691,0.0008798830676823854,0.9942957162857056,0.2499541938304901,1.6132488250732422,0.42658185958862305,1.0833337306976318,0.9757598638534546,-0.00973140075802803,False
148,CityEnviron,-20.155759811401367,-19.00145149230957,-40.28346633911133,0.03196655958890915,-0.010319885797798634,-0.07163941860198975,0.9968647956848145,1.8626189231872559,1.1539865732192993,0.01984625682234764,1.8732126951217651,-1.747917890548706,0.01473802886903286,False
149,CityEnviron,-19.786773681640625,-18.00208854675293,-40.451480865478516,0.03959741070866585,0.02196723222732544,-0.028399541974067688,0.9985705018043518,-1.0323902368545532,1.1076089143753052,-0.003174976445734501,1.0592689514160156,1.0568805932998657,-0.010932029224932194,False
150,CityEnviron,-19.776735305786133,-17.961454391479492,-40.52347946166992,0.047040071338415146,-0.03318840265274048,0.038728248327970505,0.9975900650024414,1.0691474676132202,-1.1473053693771362,0.37413254380226135,-0.9998807907104492,-1.3224784135818481,-0.015622749924659729,False
151,CityEnviron,-18.816335678100586,-18.249130249023438,-40.529884338378906,0.04557336866855621,0.05062677338719368,-0.05395891144871712,0.9962170720100403,0.22267377376556396,1.0402830839157104,0.146828293800354,1.1373472213745117,0.5860002636909485,-0.007968847639858723,False
152,CityEnviron,-18.36383628845215,-17.00465202331543,-39.97365188598633,0.04749879613518715,-0.05147706717252731,0.026697976514697075,0.9971866607666016,1.3528684377670288,0.8269898891448975,0.34493783116340637,0.31339606642723083,-1.5287507772445679,0.006116012576967478,False
153,CityEnviron,-16.369510650634766,-15.984163284301758,-39.84677505493164,0.04984068498015404,0.06318259984254837,0.07084834575653076,0.994235634803772,1.3067371845245361,0.11765310913324356,0.2799765467643738,-0.8339703679084778,-0.2644776403903961,0.0011176103726029396,False
154,CityEnviron,-16.436901092529297,-16.18922996520996,-40.27631759643555,0.07630795985460281,-0.023220321163535118,-0.10086922347545624,0.9916971921920776,-0.45794740319252014,0.8095307946205139,0.011145176365971565,1.8762595653533936,0.30098268389701843,0.0028174016624689102,False
155,CityEnviron,-16.880199432373047,-15.045398712158203,-39.90972900390625,0.07579298317432404,-0.002388081746175885,0.07612963020801544,0.9942102432250977,-0.4862070083618164,0.1933732032775879,0.011179504916071892,-0.6325898170471191,0.24023668467998505,0.0026265971828252077,False
156,CityEnviron,-16.73009490966797,-15.250877380371094,-39.26012420654297,0.06534776091575623,0.03335019201040268,-0.04334162548184395,0.9963628649711609,0.2957860231399536,0.04941781237721443,0.6064271926879883,0.9141680598258972,0.3530550003051758,-0.0028207902796566486,False
157,CityEnviron,-16.836048126220703,-16.13214874267578,-39.740543365478516,0.053429096937179565,-0.02138018235564232,-0.020219702273607254,0.9981379508972168,-0.05898550897836685,-1.3732924461364746,-0.6947665810585022,-0.5589056015014648,-0.24362608790397644,-0.0011313195573166013,False
158,CityEnviron,-16.407228469848633,-16.332210540771484,-40.26451873779297,0.03828967735171318,0.04185276851058006,-0.02229655161499977,0.9981408715248108,0.2072177529335022,0.7515646815299988,0.1861138641834259,0.6394729614257812,0.4298584759235382,-0.0018889313796535134,False
159,CityEnviron,-15.6215238571167,-15.01874828338623,-40.19175720214844,0.034264590591192245,-0.014427580870687962,-0.005907372105866671,0.9992912411689758,1.5888608694076538,1.7915105819702148,-0.7081462740898132,1.4760565757751465,-1.2369334697723389,0.019341159611940384,False
160,CityEnviron,-13.628235816955566,-13.580541610717773,-40.178016662597656,0.03478625789284706,0.008373364806175232,0.08597210049629211,0.9956548810005188,1.95952308177948,-0.015880879014730453,0.16224415600299835,-0.7649323344230652,-1.3772151470184326,-0.013289878144860268,False
161,CityEnviron,-12.516695976257324,-12.99028205871582,-40.02835464477539,0.043461769819259644,0.027161942794919014,0.05920962989330292,0.9969290494918823,-0.10671810805797577,0.24202048778533936,0.07283522188663483,-0.7499884963035583,0.447324275970459,0.0013838657177984715,False
162,CityEnviron,-13.414965629577637,-13.413021087646484,-40.15707015991211,0.035285282880067825,-0.04858111962676048,0.03236611932516098,0.9976709485054016,-0.848406195640564,-1.0965631008148193,-0.2659633457660675,-1.7690842151641846,-0.008170904591679573,-0.0010192811023443937,False
163,CityEnviron,-13.608137130737305,-15.015074729919434,-39.69602966308594,0.027176298201084137,-0.011814412660896778,-0.07437565177679062,0.9967899322509766,0.472284734249115,-0.7751655578613281,0.2142084687948227,0.2962227165699005,-0.4914148449897766,0.0010694580851122737,False
164,CityEnviron,-12.209234237670898,-16.005048751831055,-40.12732696533203,0.03406183421611786,-0.013704178854823112,0.006759789772331715,0.9993029236793518,1.8682023286819458,-1.205557942390442,0.4254751205444336,-0.9596744775772095,-2.0572729110717773,-0.011226017959415913,False
165,CityEnviron,-10.504258155822754,-16.913301467895508,-40.315399169921875,0.03864872455596924,-0.021763592958450317,-0.06716293841600418,0.9967555999755859,1.7164353132247925,0.33696407079696655,-1.3631278276443481,1.0487390756607056,-1.7557474374771118,0.01349721197038889,False
166,CityEnviron,-10.002881050109863,-16.724061965942383,-40.660621643066406,0.004294342827051878,-0.005073407664895058,0.03664221242070198,0.9993063807487488,-0.30260899662971497,-0.5294770002365112,0.2371484935283661,-0.945789098739624,0.1707264631986618,0.0004577704821713269,False
167,CityEnviron,-11.01974105834961,-17.681848526000977,-40.41787338256836,0.011613734066486359,0.02677796222269535,-0.03664439171552658,0.9989020824432373,-1.561654806137085,-0.6887341141700745,0.46535414457321167,-0.11664260923862457,2.129179000854492,0.00048764829989522696,False
168,CityEnviron,-13.287088394165039,-18.997344970703125,-39.86940383911133,0.019065510481595993,0.002355366013944149,-0.020554078742861748,0.9996041655540466,-2.363705635070801,-1.4299174547195435,0.48611879348754883,-1.2323668003082275,2.4142441749572754,0.006136722397059202,False
169,CityEnviron,-15.792204856872559,-20.281023025512695,-39.856285095214844,0.013293863274157047,-0.09241678565740585,0.0244437288492918,0.9953315854072571,-1.4422262907028198,-1.3394190073013306,0.4908570647239685,-1.9463789463043213,-0.19940438866615295,-0.003565196879208088,False
170,CityEnviron,-16.782833099365234,-20.345613479614258,-39.94229507446289,-0.03157269209623337,0.03965781629085541,-0.027788791805505753,0.9983277320861816,-1.3662688732147217,1.1417003870010376,0.4416859745979309,1.1156740188598633,1.41716468334198,-0.01821548119187355,False
171,CityEnviron,-18.775779724121094,-20.53730583190918,-39.67057418823242,-0.02864852547645569,-0.016183586791157722,0.020278749987483025,0.9992527961730957,-1.8428245782852173,-1.1283456087112427,0.7023724317550659,-1.4905270338058472,1.6157397031784058,0.004460322204977274,False
172,CityEnviron,-20.670989990234375,-22.079574584960938,-39.65211486816406,-0.01752328686416149,0.0024251171853393316,-0.07240382581949234,0.9972184896469116,-1.8965076208114624,-0.8060991764068604,-0.43106213212013245,0.20779170095920563,1.2830653190612793,-0.006379389204084873,False
173,CityEnviron,-22.784517288208008,-23.17328643798828,-39.7515754699707,-0.007759883068501949,-0.028554469347000122,-0.02578715607523918,0.9992294311523438,-1.7613611221313477,-0.985273540019989,-0.027748551219701767,-0.30931031703948975,0.8397747874259949,0.004320766311138868,False
174,CityEnviron,-22.68235206604004,-24.5609130859375,-39.935672760009766,-0.00020048237638548017,-0.0364890955388546,-0.026791473850607872,0.9989748597145081,1.6738672256469727,-1.2790935039520264,0.2358647882938385,-0.5246224999427795,-1.859446406364441,-0.009731967002153397,False
175,CityEnviron,-22.580480575561523,-25.358198165893555,-40.241817474365234,-0.033337999135255814,0.002644924446940422,0.02742219716310501,0.9990643858909607,-0.9301411509513855,-0.9768733382225037,0.32855910062789917,-1.1950154304504395,0.8381063938140869,0.008158874697983265,False
176,CityEnviron,-22.4856014251709,-26.191511154174805,-40.0745735168457,-0.048787206411361694,0.04987681657075882,-0.06243692338466644,0.9956071972846985,0.12751592695713043,0.18673333525657654,0.11641588062047958,0.6482946276664734,0.3968845009803772,-0.009190204553306103,False
177,CityEnviron,-22.05545997619629,-25.01097297668457,-39.73133850097656,-0.05419324338436127,0.03258926048874855,0.013369516469538212,0.9979090094566345,0.21545040607452393,1.5152831077575684,0.579520583152771,1.0427669286727905,0.14390236139297485,-0.0013837042497470975,False
178,CityEnviron,-21.52567481994629,-25.367584228515625,-40.55868148803711,-0.03379572555422783,0.060890067368745804,0.0234733484685421,0.9972959756851196,0.07847342640161514,-1.7368640899658203,0.09304563701152802,-1.215791940689087,0.7156740427017212,0.010110187344253063,False
179,CityEnviron,-20.73164939880371,-27.045408248901367,-40.60417556762695,-0.023744288831949234,0.055299241095781326,-0.027696505188941956,0.9978031516075134,0.5002246499061584,-1.1882519721984863,0.008397791534662247,-0.8068707585334778,0.34319549798965454,0.0035211085341870785,False
180,CityEnviron,-20.216129302978516,-28.010473251342773,-40.16962814331055,-0.021208900958299637,0.067268006503582,-0.016824187710881233,0.9973676204681396,-0.17872053384780884,-0.5711245536804199,0.4648144245147705,-0.25639209151268005,1.3978543281555176,0.0012156030861660838,False
181,CityEnviron,-20.49305534362793,-28.211076736450195,-39.948936462402344,-0.009584044106304646,-0.058715589344501495,0.012884052470326424,0.998145580291748,0.6081917881965637,-0.0846012532711029,0.10085596889257431,-0.22690188884735107,-1.0665268898010254,-0.005310517735779285,False
182,CityEnviron,-20.77191734313965,-28.11246109008789,-40.19263458251953,0.004655520431697369,0.004725292325019836,-0.0220877043902874,0.9997340440750122,-1.2068595886230469,0.7017366886138916,0.1828656643629074,1.0182539224624634,1.2373216152191162,-0.014383231289684772,False
183,CityEnviron,-21.054271697998047,-28.829769134521484,-40.9265251159668,-0.0061978064477443695,-0.07262681424617767,0.019147370010614395,0.9971561431884766,1.1751121282577515,-1.890823245048523,-0.5022658705711365,-1.4335261583328247,-1.7394161224365234,-0.022494593635201454,False
184,CityEnviron,-20.856847763061523,-30.007469177246094,-41.139530181884766,-0.008803179487586021,-0.024424804374575615,-0.007204840891063213,0.9996369481086731,-0.04450604319572449,-0.6885727047920227,0.12054073810577393,-0.5165298581123352,-0.2950129806995392,-0.006563118658959866,False
185,CityEnviron,-21.25064468383789,-31.080989837646484,-40.52216339111328,0.003906971774995327,0.021785492077469826,-0.03861348330974579,0.9990090727806091,-1.2028167247772217,-0.781133770942688,0.17056752741336823,-0.21048295497894287,1.4438121318817139,0.0011420388473197818,False
186,CityEnviron,-22.840917587280273,-31.921472549438477,-40.48478698730469,0.0018671402940526605,-0.07358754426240921,-0.08738194406032562,0.9934514760971069,-0.9075276255607605,0.05792151764035225,-0.4389113187789917,1.5384608507156372,-0.2385321855545044,0.00756814144551754,False
187,CityEnviron,-23.900615692138672,-31.854202270507812,-40.0229377746582,-0.0009419003617949784,-0.009083772078156471,0.027376187965273857,0.9995834827423096,-1.0785702466964722,-0.4610714614391327,0.5040668249130249,-0.6867368817329407,0.7058531045913696,0.006222500000149012,False
188,CityEnviron,-24.113704681396484,-32.561859130859375,-40.249046325683594,0.004939480219036341,0.05978496000170708,0.010354558005928993,0.998145341873169,-0.43158620595932007,-0.9503233432769775,-0.06008647382259369,-0.7720228433609009,0.9329818487167358,0.011852107010781765,False
189,CityEnviron,-24.644189834594727,-33.49018096923828,-39.90850067138672,0.008749573491513729,-0.1323014199733734,0.037989288568496704,0.9904426336288452,0.6734446883201599,-1.0644840002059937,-0.37620052695274353,-1.623152494430542,-2.371781826019287,-0.007303193677216768,False
190,CityEnviron,-23.68749237060547,-33.48374557495117,-40.211116790771484,0.0161746833473444,-0.05495692044496536,-0.08412521332502365,0.9948070645332336,1.3394919633865356,1.5921093225479126,-1.3584272861480713,2.3205184936523438,-1.4383649826049805,0.0023964717984199524,False
191,CityEnviron,-22.437257766723633,-32.230560302734375,-40.11366271972656,0.040081802755594254,0.08644815534353256,-0.051300354301929474,0.9941269755363464,-0.0431966595351696,1.3033416271209717,0.27605873346328735,1.6271792650222778,1.4631669521331787,-0.02073092758655548,False
192,CityEnviron,-23.268218994140625,-30.504426956176758,-39.49159240722656,0.038409385830163956,0.023701487109065056,0.02902202121913433,0.998559296131134,-1.6177417039871216,1.4647737741470337,0.3614104688167572,0.5806706547737122,1.557206153869629,-0.010878014378249645,False
193,CityEnviron,-24.74530792236328,-29.955276489257812,-39.934349060058594,0.032620709389448166,-0.08330614119768143,0.07140262424945831,0.9934272766113281,-0.23838666081428528,-1.0613517761230469,-0.9186596274375916,-1.3391413688659668,-0.8592526316642761,-0.012675343081355095,False
194,CityEnviron,-25.813377380371094,-30.473194122314453,-40.051082611083984,0.015735851600766182,-0.029530243948101997,0.04385942593216896,0.9984772205352783,-1.336778998374939,-0.6315599083900452,0.10318154841661453,-1.0665632486343384,0.6035478115081787,0.0024253432638943195,False
195,CityEnviron,-27.156532287597656,-31.003908157348633,-39.8851203918457,0.001643982483074069,0.00518016517162323,0.035280898213386536,0.9993626475334167,-1.339225172996521,-0.7634859085083008,-0.045135628432035446,-0.8110519647598267,0.968309760093689,0.012819438241422176,False
196,CityEnviron,-28.666982650756836,-32.541656494140625,-39.448368072509766,0.010025085881352425,-0.001985775073990226,-0.03734574839472771,0.9992501735687256,-1.5586310625076294,-1.4431766271591187,0.2832658290863037,-0.6543755531311035,1.156670331954956,0.007955120876431465,False
197,CityEnviron,-29.517593383789062,-33.715084075927734,-39.95503234863281,0.0029757674783468246,-0.06607981771230698,-0.07078136503696442,0.99529629945755,0.6239559054374695,-0.05161333084106445,-0.9988182783126831,0.5134382843971252,-1.068101167678833,0.010285298340022564,False
198,CityEnviron,-28.06040382385254,-33.0856819152832,-40.14156723022461,0.010636601597070694,0.011575102806091309,0.046408090740442276,0.9987989068031311,1.7352961301803589,0.4541949927806854,0.03982559219002724,-0.1358756572008133,-1.0873961448669434,-0.001388114527799189,False
199,CityEnviron,-26.020551681518555,-32.423561096191406,-39.95840835571289,0.006971484515815973,0.03571430221199989,-0.02760935388505459,0.9989562630653381,1.7050977945327759,1.2975164651870728,-0.30962619185447693,1.3742235898971558,-0.8421499729156494,0.01199355535209179,False
200,CityEnviron,-25.456193923950195,-31.65685272216797,-40.931907653808594,-0.024403847754001617,-0.05432143807411194,0.1025974377989769,0.9929388165473938,0.46524280309677124,-0.7947625517845154,-0.5327208638191223,-1.5911237001419067,-0.9895089268684387,-0.018720144405961037,False
201,CityEnviron,-24.032115936279297,-32.45846176147461,-40.862735748291016,-0.04497087374329567,0.0485335998237133,-0.07331211864948273,0.9951117634773254,1.3200832605361938,0.5157656073570251,0.06627963483333588,1.6238853931427002,-0.5731244087219238,0.004499685484915972,False
202,CityEnviron,-23.926931381225586,-31.754798889160156,-40.75749206542969,-0.04515327885746956,-0.011585336178541183,-0.04174415394663811,0.9980403184890747,-0.44278985261917114,0.9908865690231323,0.7718626856803894,1.9772801399230957,0.11336935311555862,0.002041662111878395,False
203,CityEnviron,-24.7048397064209,-29.789348602294922,-40.0307731628418,-0.0508931465446949,0.022836141288280487,0.0027825194410979748,0.9984391331672668,-1.164684534072876,2.281350612640381,0.6925428509712219,2.2786993980407715,1.3487716913223267,-0.009746427647769451,False
204,CityEnviron,-25.130783081054688,-29.22049331665039,-40.3095588684082,-0.007166122552007437,0.06728043407201767,0.0383969284594059,0.9969692230224609,-0.7512288689613342,-1.0113394260406494,0.22698450088500977,-1.0553539991378784,1.3072892427444458,0.014312800019979477,False
205,CityEnviron,-26.31669044494629,-29.96673011779785,-40.369083404541016,0.0032410654239356518,-0.11043025553226471,-0.06231405958533287,0.9919232130050659,-0.019468490034341812,0.3852429986000061,-0.5702165961265564,0.9686378836631775,-1.4410656690597534,0.014874015934765339,False
206,CityEnviron,-25.76847267150879,-30.777748107910156,-40.69953918457031,0.04974228888750076,0.07365158945322037,0.0017898654332384467,0.9960411190986633,-0.18806400895118713,-1.6728845834732056,0.0885978564620018,-1.283541202545166,0.8581893444061279,0.011628377251327038,False
